parid,boro,block,lot,exmp_code,year,period,benftstart,condo_number,condo_sfx,coop_num,description,phase_out_start,benefit_year,exmp_end,current_benefit_year,flag_421a16,flag_phasing
4017670013,4,1767,13,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4017670054,4,1767,54,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4017670056,4,1767,56,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4017670057,4,1767,57,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4017670059,4,1767,59,5118,2026,3,2015,NA,NA,0,421A 15 YR CAP,12,15,2029,12,No,Yes
4017670094,4,1767,94,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4017670095,4,1767,95,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4017690018,4,1769,18,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
4017690081,4,1769,81,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4017690090,4,1769,90,5118,2026,3,2012,NA,NA,0,421A 15 YR CAP,12,15,2026,15,No,Yes
4017690091,4,1769,91,5118,2026,3,2012,NA,NA,0,421A 15 YR CAP,12,15,2026,15,No,Yes
4017700020,4,1770,20,5118,2026,3,2015,NA,NA,0,421A 15 YR CAP,12,15,2029,12,No,Yes
4017700021,4,1770,21,5118,2026,3,2015,NA,NA,0,421A 15 YR CAP,12,15,2029,12,No,Yes
4017700122,4,1770,122,5118,2026,3,2014,NA,NA,0,421A 15 YR CAP,12,15,2028,13,No,Yes
4017700123,4,1770,123,5118,2026,3,2014,NA,NA,0,421A 15 YR CAP,12,15,2028,13,No,Yes
4017700124,4,1770,124,5118,2026,3,2014,NA,NA,0,421A 15 YR CAP,12,15,2028,13,No,Yes
4017700222,4,1770,222,5118,2026,3,2014,NA,NA,0,421A 15 YR CAP,12,15,2028,13,No,Yes
4017710027,4,1771,27,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017710028,4,1771,28,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4017710030,4,1771,30,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017710031,4,1771,31,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4017710032,4,1771,32,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4017710128,4,1771,128,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017720036,4,1772,36,5118,2026,3,2011,NA,NA,0,421A 15 YR CAP,12,15,2025,Expired,No,NA
4017720037,4,1772,37,5118,2026,3,2011,NA,NA,0,421A 15 YR CAP,12,15,2025,Expired,No,NA
4017720119,4,1772,119,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4017730005,4,1773,5,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
4017730020,4,1773,20,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4017730022,4,1773,22,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4017730024,4,1773,24,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4017730035,4,1773,35,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4017730036,4,1773,36,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4017740012,4,1774,12,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4017740013,4,1774,13,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4017740030,4,1774,30,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
4017740031,4,1774,31,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4017740033,4,1774,33,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4017740034,4,1774,34,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4017740035,4,1774,35,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4017740037,4,1774,37,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4017740038,4,1774,38,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4017740039,4,1774,39,5118,2026,3,2014,NA,NA,0,421A 15 YR CAP,12,15,2028,13,No,Yes
4017740041,4,1774,41,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017740112,4,1774,112,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4017740113,4,1774,113,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4017740131,4,1774,131,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
4017740140,4,1774,140,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017740141,4,1774,141,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017750005,4,1775,5,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4017750012,4,1775,12,5113,2026,3,2012,NA,NA,0,421A 15 YR NO CAP,12,15,2026,15,No,Yes
4017750013,4,1775,13,5113,2026,3,2012,NA,NA,0,421A 15 YR NO CAP,12,15,2026,15,No,Yes
4017750019,4,1775,19,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017750021,4,1775,21,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017750022,4,1775,22,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017750048,4,1775,48,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4017750049,4,1775,49,5114,2025,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4017750119,4,1775,119,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017750120,4,1775,120,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017760004,4,1776,4,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4017760005,4,1776,5,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4017760006,4,1776,6,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4017760008,4,1776,8,5113,2025,3,2010,NA,NA,0,421A 15 YR NO CAP,12,15,2024,Expired,No,NA
4017760011,4,1776,11,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
4017760012,4,1776,12,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
4017760033,4,1776,33,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017760043,4,1776,43,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4017760058,4,1776,58,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4017760133,4,1776,133,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017760134,4,1776,134,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017760135,4,1776,135,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017760136,4,1776,136,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017760137,4,1776,137,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017770010,4,1777,10,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4017770011,4,1777,11,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4017770012,4,1777,12,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4017770022,4,1777,22,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
4017770023,4,1777,23,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
4017780009,4,1778,9,5118,2026,3,2013,NA,NA,0,421A 15 YR CAP,12,15,2027,14,No,Yes
4017780010,4,1778,10,5118,2026,3,2013,NA,NA,0,421A 15 YR CAP,12,15,2027,14,No,Yes
4017780038,4,1778,38,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017780039,4,1778,39,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017780079,4,1778,79,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4017780080,4,1778,80,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4017780081,4,1778,81,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
4017780082,4,1778,82,5118,2026,3,2013,NA,NA,0,421A 15 YR CAP,12,15,2027,14,No,Yes
4017790004,4,1779,4,5113,2026,3,2012,NA,NA,0,421A 15 YR NO CAP,12,15,2026,15,No,Yes
4017790104,4,1779,104,5113,2026,3,2012,NA,NA,0,421A 15 YR NO CAP,12,15,2026,15,No,Yes
4017810001,4,1781,1,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4017810036,4,1781,36,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4017810037,4,1781,37,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4017820036,4,1782,36,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4017820037,4,1782,37,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4017820137,4,1782,137,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4017830005,4,1783,5,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4017830007,4,1783,7,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4017830012,4,1783,12,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4017830108,4,1783,108,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4017830109,4,1783,109,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4017830110,4,1783,110,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4017830111,4,1783,111,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4017830112,4,1783,112,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4017830113,4,1783,113,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4017830114,4,1783,114,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4017850008,4,1785,8,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4017850022,4,1785,22,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
4017850041,4,1785,41,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4017850046,4,1785,46,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
4017860006,4,1786,6,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
4017860015,4,1786,15,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4017860106,4,1786,106,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
4017860113,4,1786,113,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4018350036,4,1835,36,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4018350040,4,1835,40,5114,2023,3,1998,NA,NA,0,421A 25 YR NO CAP,22,25,2022,Expired,No,NA
4018350043,4,1835,43,5114,2023,3,1998,NA,NA,0,421A 25 YR NO CAP,22,25,2022,Expired,No,NA
4018350062,4,1835,62,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4018350068,4,1835,68,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4018350070,4,1835,70,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4018350074,4,1835,74,5114,2023,3,1998,NA,NA,0,421A 25 YR NO CAP,22,25,2022,Expired,No,NA
4018350075,4,1835,75,5114,2021,3,1998,NA,NA,0,421A 25 YR NO CAP,22,25,2022,Expired,No,NA
4018360107,4,1836,107,5114,2025,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4018360108,4,1836,108,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4018360127,4,1836,127,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4018360128,4,1836,128,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4018360129,4,1836,129,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4018380035,4,1838,35,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4018380036,4,1838,36,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4018380057,4,1838,57,5118,2026,3,2012,NA,NA,0,421A 15 YR CAP,12,15,2026,15,No,Yes
4018380059,4,1838,59,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
4018380061,4,1838,61,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4018380063,4,1838,63,5114,2023,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4018380075,4,1838,75,5114,2025,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4018380076,4,1838,76,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4018380078,4,1838,78,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4018380079,4,1838,79,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4018380084,4,1838,84,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4018380135,4,1838,135,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4018380136,4,1838,136,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4018380137,4,1838,137,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4018390024,4,1839,24,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4018390025,4,1839,25,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4018390030,4,1839,30,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4018390032,4,1839,32,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4018390033,4,1839,33,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4018390057,4,1839,57,5114,2021,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4018390058,4,1839,58,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4018390059,4,1839,59,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4018390062,4,1839,62,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4018390124,4,1839,124,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4018400010,4,1840,10,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4018400024,4,1840,24,5114,2023,3,1998,NA,NA,0,421A 25 YR NO CAP,22,25,2022,Expired,No,NA
4018400025,4,1840,25,5114,2021,3,1998,NA,NA,0,421A 25 YR NO CAP,22,25,2022,Expired,No,NA
4018510029,4,1851,29,5114,2025,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4018510030,4,1851,30,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4018510031,4,1851,31,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4018510032,4,1851,32,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4018510033,4,1851,33,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4018510034,4,1851,34,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4018530069,4,1853,69,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4018530071,4,1853,71,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4018540001,4,1854,1,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4018540002,4,1854,2,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4018550071,4,1855,71,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
4018550072,4,1855,72,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
4018550073,4,1855,73,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
4018570026,4,1857,26,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
4018570029,4,1857,29,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
4018770052,4,1877,52,5114,2026,3,2003,NA,NA,0,421A 25 YR NO CAP,22,25,2027,24,No,Yes
4018770053,4,1877,53,5114,2026,3,2003,NA,NA,0,421A 25 YR NO CAP,22,25,2027,24,No,Yes
4018770055,4,1877,55,5114,2026,3,2003,NA,NA,0,421A 25 YR NO CAP,22,25,2027,24,No,Yes
4018780124,4,1878,124,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4018790053,4,1879,53,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4018790055,4,1879,55,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4018890030,4,1889,30,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4018890031,4,1889,31,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4018920080,4,1892,80,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4018920081,4,1892,81,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4018930018,4,1893,18,5114,2023,3,1998,NA,NA,0,421A 25 YR NO CAP,22,25,2022,Expired,No,NA
4018960049,4,1896,49,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
4018960147,4,1896,147,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
4018960148,4,1896,148,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
4019050039,4,1905,39,5114,2026,3,2003,NA,NA,0,421A 25 YR NO CAP,22,25,2027,24,No,Yes
4019050040,4,1905,40,5114,2026,3,2003,NA,NA,0,421A 25 YR NO CAP,22,25,2027,24,No,Yes
4019050047,4,1905,47,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
4019060026,4,1906,26,5114,2026,3,2002,NA,NA,0,421A 25 YR NO CAP,22,25,2026,25,No,Yes
4019060027,4,1906,27,5114,2026,3,2002,NA,NA,0,421A 25 YR NO CAP,22,25,2026,25,No,Yes
4019060030,4,1906,30,5114,2026,3,2002,NA,NA,0,421A 25 YR NO CAP,22,25,2026,25,No,Yes
4019060128,4,1906,128,5114,2026,3,2002,NA,NA,0,421A 25 YR NO CAP,22,25,2026,25,No,Yes
4019060129,4,1906,129,5114,2026,3,2002,NA,NA,0,421A 25 YR NO CAP,22,25,2026,25,No,Yes
4019060131,4,1906,131,5114,2026,3,2002,NA,NA,0,421A 25 YR NO CAP,22,25,2026,25,No,Yes
4019070016,4,1907,16,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4019070017,4,1907,17,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4019070018,4,1907,18,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4019070019,4,1907,19,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4019070020,4,1907,20,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4019070021,4,1907,21,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4019070022,4,1907,22,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4019260008,4,1926,8,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4019260034,4,1926,34,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4019260036,4,1926,36,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4019270029,4,1927,29,5118,2026,3,2015,NA,NA,0,421A 15 YR CAP,12,15,2029,12,No,Yes
4019270030,4,1927,30,5118,2026,3,2015,NA,NA,0,421A 15 YR CAP,12,15,2029,12,No,Yes
4019280014,4,1928,14,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4019280016,4,1928,16,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4019280037,4,1928,37,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4019280039,4,1928,39,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4019280047,4,1928,47,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4019290067,4,1929,67,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4019290069,4,1929,69,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
4019290167,4,1929,167,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4019300019,4,1930,19,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
4019310023,4,1931,23,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4019320049,4,1932,49,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
4019330028,4,1933,28,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4019330050,4,1933,50,5114,2024,3,1999,NA,NA,0,421A 25 YR NO CAP,22,25,2023,Expired,No,NA
4019330052,4,1933,52,5114,2024,3,1999,NA,NA,0,421A 25 YR NO CAP,22,25,2023,Expired,No,NA
4019330068,4,1933,68,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4019340006,4,1934,6,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
4019340035,4,1934,35,5114,2026,3,2003,NA,NA,0,421A 25 YR NO CAP,22,25,2027,24,No,Yes
4019340040,4,1934,40,5114,2026,3,2003,NA,NA,0,421A 25 YR NO CAP,22,25,2027,24,No,Yes
4019340064,4,1934,64,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
4019350007,4,1935,7,5118,2026,3,2014,NA,NA,0,421A 15 YR CAP,12,15,2028,13,No,Yes
4019350009,4,1935,9,5118,2026,3,2014,NA,NA,0,421A 15 YR CAP,12,15,2028,13,No,Yes
4019350012,4,1935,12,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4019350019,4,1935,19,5114,2026,3,2002,NA,NA,0,421A 25 YR NO CAP,22,25,2026,25,No,Yes
4019350038,4,1935,38,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4019350039,4,1935,39,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4019380016,4,1938,16,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
4019380018,4,1938,18,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
4019380019,4,1938,19,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
4019390020,4,1939,20,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4019390027,4,1939,27,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
4019390029,4,1939,29,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
4019390037,4,1939,37,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4019390038,4,1939,38,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4019390040,4,1939,40,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
4019390120,4,1939,120,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
4019390127,4,1939,127,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
4019390128,4,1939,128,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
4019400003,4,1940,3,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4019400005,4,1940,5,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
4019400008,4,1940,8,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
